time:timestamp,utente,Utente coinvolto,evento,Componente,concept:name,Descrizione;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '438282' for the user with id '11072' for the grade item with id '7627'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '415566' for the user with id '11072' for the grade item with id '7464'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '408523' for the user with id '11072' for the grade item with id '7427'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '403247' for the user with id '11072' for the grade item with id '7360'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '403246' for the user with id '11072' for the grade item with id '7359'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '390643' for the user with id '11072' for the grade item with id '7293'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389295' for the user with id '11072' for the grade item with id '7255'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389294' for the user with id '11072' for the grade item with id '7254'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389293' for the user with id '11072' for the grade item with id '6914'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389292' for the user with id '11072' for the grade item with id '6913'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389291' for the user with id '11072' for the grade item with id '6912'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389290' for the user with id '11072' for the grade item with id '5816'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389289' for the user with id '11072' for the grade item with id '5815'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389288' for the user with id '11072' for the grade item with id '5814'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389287' for the user with id '11072' for the grade item with id '5813'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389286' for the user with id '11072' for the grade item with id '5812'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389285' for the user with id '11072' for the grade item with id '5811'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389284' for the user with id '11072' for the grade item with id '5810'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389283' for the user with id '11072' for the grade item with id '5809'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389282' for the user with id '11072' for the grade item with id '5808'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389254' for the user with id '11072' for the grade item with id '5807'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389281' for the user with id '11072' for the grade item with id '5806'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389280' for the user with id '11072' for the grade item with id '5805'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389279' for the user with id '11072' for the grade item with id '5804'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389278' for the user with id '11072' for the grade item with id '5803'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389277' for the user with id '11072' for the grade item with id '5802'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389276' for the user with id '11072' for the grade item with id '5801'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389275' for the user with id '11072' for the grade item with id '5800'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389274' for the user with id '11072' for the grade item with id '5799'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389273' for the user with id '11072' for the grade item with id '5797'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389272' for the user with id '11072' for the grade item with id '5796'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389271' for the user with id '11072' for the grade item with id '5795'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389270' for the user with id '11072' for the grade item with id '5794'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389269' for the user with id '11072' for the grade item with id '5793'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389268' for the user with id '11072' for the grade item with id '5792'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389267' for the user with id '11072' for the grade item with id '5791'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389266' for the user with id '11072' for the grade item with id '5790'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389265' for the user with id '11072' for the grade item with id '5789'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389264' for the user with id '11072' for the grade item with id '5788'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389263' for the user with id '11072' for the grade item with id '5787'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389262' for the user with id '11072' for the grade item with id '5786'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389261' for the user with id '11072' for the grade item with id '5785'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389260' for the user with id '11072' for the grade item with id '5784'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389259' for the user with id '11072' for the grade item with id '5783'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389258' for the user with id '11072' for the grade item with id '5782'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389257' for the user with id '11072' for the grade item with id '5781'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389256' for the user with id '11072' for the grade item with id '5780'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Eliminata valutazione,The user with id '11072' deleted the grade with id '389255' for the user with id '11072' for the grade item with id '5779'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Rimosso membro del gruppo,The user with id '11072' removed the user with id '11072' to the group with id '657'.;
15/11/2019 17:53,User 36,User 36,Corso: BASI DI DATI - 25880,Sistema,Revocato ruolo,The user with id '11072' unassigned the role with id '5' from the user with id '11072'.;
15/11/2019 17:53,User 36,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '11072' viewed the course with id '1750'.;
15/11/2019 09:56,User 23,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '13939' viewed the course with id '1750'.;
14/11/2019 18:40,User 6,/,Pagina: Modalità di esame,Pagina,Visualizzato modulo corso,The user with id '11188' viewed the 'page' activity with course module id '54157'.;
14/11/2019 18:40,User 6,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '11188' viewed the course with id '1750'.;
14/11/2019 18:39,User 6,/,Pagina: Modalità d'esame per i 3 cfu aggiuntivi (per chi ha in piano di studi Basi di Dati per 12 cfu),Pagina,Visualizzato modulo corso,The user with id '11188' viewed the 'page' activity with course module id '76487'.;
14/11/2019 18:39,User 6,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '11188' viewed the course with id '1750'.;
14/11/2019 18:39,User 6,/,Pagina: Argomenti d'esame (divisi in prima e seconda parte),Pagina,Visualizzato modulo corso,The user with id '11188' viewed the 'page' activity with course module id '54153'.;
14/11/2019 18:39,User 6,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '11188' viewed the course with id '1750'.;
"14/11/2019 18:39,User 6,/,""Forum: Generale (esercizi, progetto, domande varie ...)"",Forum,Visualizzato modulo corso,The user with id '11188' viewed the 'forum' activity with course module id '54151'.";
14/11/2019 18:39,User 6,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '11188' viewed the course with id '1750'.;
14/11/2019 15:14,User 131,/,Compito: Consegna terza esercitazione laboratorio,Compito,Visualizzato stato consegna,The user with id '14478' has viewed the submission status page for the assignment with course module id '72275'.;
14/11/2019 15:14,User 131,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '14478' viewed the course with id '1750'.;
14/11/2019 15:14,User 131,/,Compito: Consegna prima esercitazione laboratorio,Compito,Visualizzato stato consegna,The user with id '14478' has viewed the submission status page for the assignment with course module id '54244'.;
14/11/2019 15:14,User 131,/,Corso: BASI DI DATI - 25880,Sistema,Visualizzato corso,The user with id '14478' viewed the course with id '1750'.;
